DATA;NOME FUNDO;TAXA ADM;PERFIL DE INVEST.;COTA;PATRIM.
31/07/2019;FIC ABSOLUTO PRE RF LP;1,1;Moderado;12,373279;736,43
31/07/2019;FI BRASIL IMA-B TP RF LP;0,2;Moderado;3,311314;10.634,24
31/07/2019;FI BRASIL IMA-B 5 TP RF LP;0,2;Moderado;2,872628;10.008,82
31/07/2019;FI BRASIL IMA GERAL TP RF LP;0,2;Moderado;2,747744;1.491,92
31/07/2019;FIC FORTALECER RF LP;1;Moderado;3,291736;123,786
31/07/2019;FI RS TTULOS PBLICOS RF LP;0,2;Moderado;4,292854;155,516
31/07/2019;FI BRASIL IMA-B 5+ TP RF LP;0,2;Moderado;2,52533;2.894,72
31/07/2019;FI BRASIL IRF-M 1+ TP RF LP;0,2;Moderado;2,300455;2.107,36
31/07/2019;FIC RELACIONAMENTO IDEAL RF LP;1;Moderado;1,850895;45,595
31/07/2019;FI ALIANCA TP RF;0,2;Moderado;4,063874;313,939
31/07/2019;FI BRASIL TTULOS PBLICOS RF LP;0,2;Moderado;3,86799;2.487,62
31/07/2019;FI BRASIL IRF-M 1 TP RF;0,2;Conservador;2,459971;11.753,87
31/07/2019;FI BRASIL IRF-M TP RF LP;0,2;Moderado;2,138729;6.707,12
31/07/2019;FI BRASIL IDKA IPCA 2A RF LP;0,2;Moderado;2,134355;8.765,08
31/07/2019;FIC BRASIL GESTAO ESTRATEGICA RF;0,4;Moderado;1,367523;7.131,25
31/07/2019;FIC OAB RF CRED PRIV LP;0,4;Moderado;1,609553;632,386
31/07/2019;FIC INVESTIDOR RF LP;0,85;Moderado;10,499597;2.299,99
31/07/2019;FI SAUDE SUPLEMENTAR-ANS RF LP;0,35;Conservador;2,800704;1.293,32
31/07/2019;FIC EXPANDIR RF LP;0,9;Moderado;1,809923;23,81
31/07/2019;FIC E-FUNDO RF LP;0,7;Moderado;1,841634;62,056
31/07/2019;FIC EXPERTISE RF CRED PRIV LP;0,5;Moderado;2,62327;2.215,90
31/07/2019;FIC RELACIONAMENTO PERSONAL RF LP;0,7;Moderado;1,907086;169,39
31/07/2019;FIC FOCO IND PRECOS RF LP;1;Moderado;1,874739;350,1
31/07/2019;FIC SELECAO RF;1,1;Conservador;6,290468;13,386
31/07/2019;FI INSTITUCIONAL TTULOS PBLICOS  RF LP;0,1;Conservador;2,609539;8,018
31/07/2019;FIC SUPREMO RF LP;0,8;Moderado;3,403434;501,602
31/07/2019;FIC PERSONAL RF LP;0,6;Moderado;16,616664;6.688,97
31/07/2019;FIC PATRIMONIO IND PRECOS RF LP;0,3;Moderado;13,526721;301,678
31/07/2019;CAIXA FI SAFIRA CORPORATIVO RF LP;0,1;Conservador;2,617756;540,75
31/07/2019;FI SAUDE SUPLEMENTAR-ANS II RF LP;0,07;Conservador;2,746536;273,114
31/07/2019;FI CNI RF LP;0,15;Moderado;4,676525;641,934
31/07/2019;FI SEBRAE RF LP;0,1;Moderado;9,5095;1.529,97
31/07/2019;FIC ATLETA INVEST RF CRED PRIV LP;0,4;Moderado;1,809224;10,575
31/07/2019;FIC BETA RF REF DI LP;1,5;Conservador;17,890618;417,575
31/07/2019;FI BRASIL RF REF DI LP;0,2;Moderado;3,577443;5.297,29
31/07/2019;FIC NOVO BRASIL RF REF IMA-B LP;0,2;Moderado;3,525668;2.893,49
31/07/2019;FIC GIRO IMEDIATO RF REF DI LP;1,5;Conservador;1,667848;5.806,90
31/07/2019;FIC PLENO RF REF DI LP;0,7;Conservador;1,976987;799,571
31/07/2019;FIC PREFERENCIAL RF REF DI LP;0,6;Conservador;5,278388;3.123,99
31/07/2019;FIC SIGMA RF REF DI LP;0,35;Conservador;2,428033;5.189,44
31/07/2019;FIC RUBI RF REF DI LP;0,3;Conservador;2,54783;11.633,36
31/07/2019;CAIXA FI TOPAZIO CORPORATIVO REF DI;0,1;Conservador;2,376081;1.964,04
31/07/2019;FIC PRATICO RF CURTO PRAZO;1,7;Conservador;5,957405;16.519,58
31/07/2019;FIC LIQUIDEZ POLIS RF CP;1,7;Conservador;4,374295;497,05
31/07/2019;FIC FUNDACOES RF CP;0,4;Conservador;11,468629;77,44
31/07/2019;FIC TRANSFERNCIA VOLUNTARIA RF CP;1,7;Conservador;1,554182;1.802,91
31/07/2019;FI MULTIMERCADO RV30 LP;1;Arrojado;7,297553;805,917
31/07/2019;FIC JUROS E MOEDAS MM PLUS LP;1;Arrojado;1,069883;1,834
31/07/2019;FI CAIXA INDEXA BOLSA AMERICANA MM LP;0,8;Arrojado;1,09412;71,58
31/07/2019;FI OURO MULTIMERCADO LP;0,8;Agressivo;1,222259;25,847
31/07/2019;FIC MULTIMERCADO MULTIGESTOR;1,5;Agressivo;1,747965;526,371
31/07/2019;FIC ESTRATEGICO MULTIMERCADO LP;1,2;Agressivo;3,252739;49,953
31/07/2019;FIC CAPITAL PROTEGIDO IBOVESPA CCLICO I MULT;1,6;Arrojado;2,1921;112,15
31/07/2019;FIC ALOCACAO MACRO MULTIMERCADO LP;0,5;Arrojado;3,160408;1.898,04
31/07/2019;FI JUROS E MOEDAS MULTIMERCADO LP;0,7;Arrojado;1,996773;311,775
31/07/2019;FI BTG PACTUAL X10 MULT LP;2;Agressivo;4,089888;1.977,67
31/07/2019;FIC INDEXA DOLAR CAMBIAL;0,8;Arrojado;2,348661;60,243
31/07/2019;CAIXA FIA PETROBRAS PLUS;1,5;Arrojado;0,950468;150,565
31/07/2019;FI ACOES VALE DO RIO DOCE;2;Arrojado;14,658728;547,017
31/07/2019;FIC ACOES IBOVESPA;2;Arrojado;5,8144;149,956
31/07/2019;FI ACOES CONSTRUCAO CIVIL;2;Arrojado;1,853829;45,372
31/07/2019;FI ACOES IBOVESPA ATIVO;3;Agressivo;1,628656;73,417
31/07/2019;FI ACOES INFRAESTRUTURA;2;Arrojado;1,664489;124,644
31/07/2019;FI ACOES CONSUMO;1,6;Arrojado;1,814145;128,244
31/07/2019;FIA ACOES INSTITUCIONAL BDR NIVEL I;0,7;Arrojado;2,952553;541,42
31/07/2019;FI ACOES ISE;0,8;Arrojado;1,48254;3,302
31/07/2019;FI ACOES BRASIL IBOVESPA;0,5;Arrojado;2,313355;407,231
31/07/2019;FI ACOES BRASIL IBX-50;0,7;Arrojado;1,305606;441,153
31/07/2019;FI ACOES INDEXA PIBB IBRX-50;0,8;Arrojado;3,48186;82,426
31/07/2019;FI ACOES PETROBRAS;1,5;Arrojado;8,7907;733,71
31/07/2019;FI ACOES DIVIDENDOS;1,5;Arrojado;3,629526;95,487
31/07/2019;FI ACOES PETROBRAS PRE-SAL;0,5;Arrojado;1,155321;70,331
31/07/2019;CAIXA FIC FIA ACOES MULTIGESTOR;1,5;Arrojado;1,055236;216,181
31/07/2019;FI ACOES SMALL CAPS ATIVO;1,5;Agressivo;1,625836;387,161
31/07/2019;FI ACOES BRASIL ETF IBOVESPA;0,5;Arrojado;2,130998;108,531
31/07/2019;FI ACOES BDR NVEL I;1,5;Arrojado;2,793359;121,38
31/07/2019;FI ACOES IBRX ATIVO;1,5;Agressivo;3,072645;82,647
31/07/2019;FIC ACOES VALOR DIVIDENDOS RPPS;1,72;Arrojado;1,832482;696,683
31/07/2019;FIC ACOES VALOR SMALL CAP RPPS;1,72;Arrojado;1,527879;221,095
31/07/2019;ETF IBOVESPA FUNDO DE NDICE;0,5;Arrojado;100,118553;80,095
31/07/2019;FMP-FGTS PETROBRAS IV;0,95;Arrojado;9,448232;494,915
31/07/2019;FMP-FGTS PETROBRAS II;1,4;Arrojado;8,607871;318,945
31/07/2019;FMP-FGTS PETROBRAS III;1,2;Arrojado;9,021312;589,447
31/07/2019;FMP FGTS VALE II;1,4;Arrojado;15,619736;640,682
31/07/2019;FMP FGTS VALE I;1,9;Arrojado;14,001088;340,087
31/07/2019;FMP-FGTS CL PETROBRAS RF49;2,2;Arrojado;5,766634;0,822
31/07/2019;FMP FGTS VALE MIGRACAO;1,9;Arrojado;13,742902;3,638
30/07/2019;FIC FACIL RF SIMPLES;1,7;Conservador;3,336543;566,914
30/07/2019;FI E-SIMPLES RENDA FIXA LP;1,5;Unknown;1,344747;7.918,69
30/07/2019;FIC GERACAO JOVEM CRED PRIV RF LP;1;Arrojado;1,84655;7,679
30/07/2019;FIC CAPITAL IND PRECOS RF LP;1,5;Moderado;8,392103;65,571
30/07/2019;FIC IDEAL RF LP;1,5;Moderado;5,605314;1.431,43
30/07/2019;FIC EMPREENDER RF LP;1,5;Moderado;26,694722;57,577
30/07/2019;FIC SOBERANO RF LP;1,5;Conservador;11,995244;628,704
30/07/2019;FIC CLASSICO RF LP;1,4;Moderado;8,592142;101,808
30/07/2019;FIC BRASIL DISPONIBILIDADES RF;0,8;Conservador;1,812381;1.068,58
30/07/2019;FIC DESENVOLVER RF LP;1,3;Conservador;1,736093;13,566
30/07/2019;FIC EXECUTIVO RF LP;1,1;Moderado;18,470138;5.176,22
30/07/2019;FIC ABSOLUTO PRE RF LP;1,1;Moderado;12,385934;735,943
30/07/2019;FI BRASIL IMA-B TP RF LP;0,2;Moderado;3,31851;10.643,17
30/07/2019;FI BRASIL IMA-B 5 TP RF LP;0,2;Moderado;2,875932;10.012,94
30/07/2019;FI BRASIL IMA GERAL TP RF LP;0,2;Moderado;2,750125;1.489,97
30/07/2019;FIC FORTALECER RF LP;1;Moderado;3,291133;123,753
30/07/2019;FI RS TTULOS PBLICOS RF LP;0,2;Moderado;4,291908;160,684
30/07/2019;FI BRASIL IMA-B 5+ TP RF LP;0,2;Moderado;2,532618;2.899,96
30/07/2019;FI BRASIL IRF-M 1+ TP RF LP;0,2;Moderado;2,303926;2.110,94
30/07/2019;FIC RELACIONAMENTO IDEAL RF LP;1;Moderado;1,850518;45,619
30/07/2019;FI ALIANCA TP RF;0,2;Moderado;4,062967;311,275
30/07/2019;FI BRASIL TTULOS PBLICOS RF LP;0,2;Moderado;3,867132;2.443,32
30/07/2019;FI BRASIL IRF-M 1 TP RF;0,2;Conservador;2,460199;11.654,37
30/07/2019;FI BRASIL IRF-M TP RF LP;0,2;Moderado;2,140843;6.705,65
30/07/2019;FI BRASIL IDKA IPCA 2A RF LP;0,2;Moderado;2,136074;8.754,85
30/07/2019;FIC BRASIL GESTAO ESTRATEGICA RF;0,4;Moderado;1,369694;7.136,57
30/07/2019;FIC OAB RF CRED PRIV LP;0,4;Moderado;1,609151;631,504
30/07/2019;FIC INVESTIDOR RF LP;0,85;Moderado;10,497606;2.303,43
30/07/2019;FI SAUDE SUPLEMENTAR-ANS RF LP;0,35;Conservador;2,800054;1.291,83
30/07/2019;FIC EXPANDIR RF LP;0,9;Moderado;1,809558;23,778
30/07/2019;FIC E-FUNDO RF LP;0,7;Moderado;1,841246;62,172
30/07/2019;FIC EXPERTISE RF CRED PRIV LP;0,5;Moderado;2,622624;2.217,04
30/07/2019;FIC RELACIONAMENTO PERSONAL RF LP;0,7;Moderado;1,906684;169,396
30/07/2019;FIC FOCO IND PRECOS RF LP;1;Moderado;1,876824;349,454
30/07/2019;FIC SELECAO RF;1,1;Conservador;6,289285;13,383
30/07/2019;FI INSTITUCIONAL TTULOS PBLICOS  RF LP;0,1;Conservador;2,608965;8,016
30/07/2019;FIC SUPREMO RF LP;0,8;Moderado;3,402783;501,865
30/07/2019;FIC PERSONAL RF LP;0,6;Moderado;16,613086;6.695,67
30/07/2019;FIC PATRIMONIO IND PRECOS RF LP;0,3;Moderado;13,541387;301,823
30/07/2019;CAIXA FI SAFIRA CORPORATIVO RF LP;0,1;Conservador;2,617149;540,625
30/07/2019;FI SAUDE SUPLEMENTAR-ANS II RF LP;0,07;Conservador;2,74587;273,047
30/07/2019;FI CNI RF LP;0,15;Moderado;4,675478;639,933
30/07/2019;FI SEBRAE RF LP;0,1;Moderado;9,507382;1.526,18
30/07/2019;FIC ATLETA INVEST RF CRED PRIV LP;0,4;Moderado;1,808777;10,458
30/07/2019;FIC BETA RF REF DI LP;1,5;Conservador;17,887296;417,53
30/07/2019;FI BRASIL RF REF DI LP;0,2;Moderado;3,576563;5.503,81
30/07/2019;FIC NOVO BRASIL RF REF IMA-B LP;0,2;Moderado;3,533342;2.899,26
30/07/2019;FIC GIRO IMEDIATO RF REF DI LP;1,5;Conservador;1,667536;5.767,62
30/07/2019;FIC PLENO RF REF DI LP;0,7;Conservador;1,976545;799,85
30/07/2019;FIC PREFERENCIAL RF REF DI LP;0,6;Conservador;5,277186;3.125,83
30/07/2019;FIC SIGMA RF REF DI LP;0,35;Conservador;2,42747;5.191,51
30/07/2019;FIC RUBI RF REF DI LP;0,3;Conservador;2,547219;11.642,22
30/07/2019;CAIXA FI TOPAZIO CORPORATIVO REF DI;0,1;Conservador;2,375508;1.942,17
30/07/2019;FIC PRATICO RF CURTO PRAZO;1,7;Conservador;5,957125;16.631,71
30/07/2019;FIC LIQUIDEZ POLIS RF CP;1,7;Conservador;4,373761;501,91
30/07/2019;FIC FUNDACOES RF CP;0,4;Conservador;11,46602;77,732
30/07/2019;FIC TRANSFERNCIA VOLUNTARIA RF CP;1,7;Conservador;1,553986;1.761,21
30/07/2019;FI MULTIMERCADO RV30 LP;1;Arrojado;7,318968;807,786
30/07/2019;FIC JUROS E MOEDAS MM PLUS LP;1;Arrojado;1,069709;1,677
30/07/2019;FI CAIXA INDEXA BOLSA AMERICANA MM LP;0,8;Arrojado;1,10785;71,971
30/07/2019;FI OURO MULTIMERCADO LP;0,8;Agressivo;1,236904;25,825
30/07/2019;FIC MULTIMERCADO MULTIGESTOR;1,5;Agressivo;1,747349;526,532
30/07/2019;FIC ESTRATEGICO MULTIMERCADO LP;1,2;Agressivo;3,258105;49,965
30/07/2019;FIC CAPITAL PROTEGIDO IBOVESPA CCLICO I MULT;1,6;Arrojado;2,200299;112,569
30/07/2019;FIC ALOCACAO MACRO MULTIMERCADO LP;0,5;Arrojado;3,165249;1.885,04
30/07/2019;FI JUROS E MOEDAS MULTIMERCADO LP;0,7;Arrojado;1,996381;311,854
30/07/2019;FI BTG PACTUAL X10 MULT LP;2;Agressivo;4,092417;1.977,65
30/07/2019;FIC INDEXA DOLAR CAMBIAL;0,8;Arrojado;2,338281;59,889
30/07/2019;CAIXA FIA PETROBRAS PLUS;1,5;Arrojado;0,947563;150,565
30/07/2019;FI ACOES VALE DO RIO DOCE;2;Arrojado;14,718558;549,642
30/07/2019;FIC ACOES IBOVESPA;2;Arrojado;5,878683;151,209
30/07/2019;FI ACOES CONSTRUCAO CIVIL;2;Arrojado;1,854078;44,908
30/07/2019;FI ACOES IBOVESPA ATIVO;3;Agressivo;1,646641;74,249
30/07/2019;FI ACOES INFRAESTRUTURA;2;Arrojado;1,667539;124,561
30/07/2019;FI ACOES CONSUMO;1,6;Arrojado;1,820258;127,426
30/07/2019;FIA ACOES INSTITUCIONAL BDR NIVEL I;0,7;Arrojado;2,963734;543,676
30/07/2019;FI ACOES ISE;0,8;Arrojado;1,489661;3,317
30/07/2019;FI ACOES BRASIL IBOVESPA;0,5;Arrojado;2,338602;411,152
30/07/2019;FI ACOES BRASIL IBX-50;0,7;Arrojado;1,320695;444,794
30/07/2019;FI ACOES INDEXA PIBB IBRX-50;0,8;Arrojado;3,518405;83,079
30/07/2019;FI ACOES PETROBRAS;1,5;Arrojado;8,763801;730,786
30/07/2019;FI ACOES DIVIDENDOS;1,5;Arrojado;3,650772;96,078
30/07/2019;FI ACOES PETROBRAS PRE-SAL;0,5;Arrojado;1,162424;70,764
30/07/2019;CAIXA FIC FIA ACOES MULTIGESTOR;1,5;Arrojado;1,051356;210,49
30/07/2019;FI ACOES SMALL CAPS ATIVO;1,5;Agressivo;1,631822;387,18
30/07/2019;FI ACOES BRASIL ETF IBOVESPA;0,5;Arrojado;2,154517;109,729
30/07/2019;FI ACOES BDR NVEL I;1,5;Arrojado;2,803952;122,042
30/07/2019;FI ACOES IBRX ATIVO;1,5;Agressivo;3,104276;83,288
30/07/2019;FIC ACOES VALOR DIVIDENDOS RPPS;1,72;Arrojado;1,835533;697,843
30/07/2019;FIC ACOES VALOR SMALL CAP RPPS;1,72;Arrojado;1,526968;220,963
30/07/2019;ETF IBOVESPA FUNDO DE NDICE;0,5;Arrojado;101,209297;80,968
30/07/2019;FMP-FGTS PETROBRAS IV;0,95;Arrojado;9,419144;493,52
30/07/2019;FMP-FGTS PETROBRAS II;1,4;Arrojado;8,581497;318,156
30/07/2019;FMP-FGTS PETROBRAS III;1,2;Arrojado;8,993592;587,735
30/07/2019;FMP FGTS VALE II;1,4;Arrojado;15,683118;643,575
30/07/2019;FMP FGTS VALE I;1,9;Arrojado;14,058221;341,654
30/07/2019;FMP-FGTS CL PETROBRAS RF49;2,2;Arrojado;5,752181;0,82
30/07/2019;FMP FGTS VALE MIGRACAO;1,9;Arrojado;13,799433;3,659
29/07/2019;FIC FACIL RF SIMPLES;1,7;Conservador;3,33599;570,475
29/07/2019;FI E-SIMPLES RENDA FIXA LP;1,5;Unknown;1,344495;7.862,70
29/07/2019;FIC GERACAO JOVEM CRED PRIV RF LP;1;Arrojado;1,846212;7,688
29/07/2019;FIC CAPITAL IND PRECOS RF LP;1,5;Moderado;8,394022;65,426
29/07/2019;FIC IDEAL RF LP;1,5;Moderado;5,60426;1.433,25
29/07/2019;FIC EMPREENDER RF LP;1,5;Moderado;26,689724;57,854
29/07/2019;FIC SOBERANO RF LP;1,5;Conservador;11,993017;628,06
29/07/2019;FIC CLASSICO RF LP;1,4;Moderado;8,590497;101,872
29/07/2019;FIC BRASIL DISPONIBILIDADES RF;0,8;Conservador;1,811995;980,387
29/07/2019;FIC DESENVOLVER RF LP;1,3;Conservador;1,735757;13,561
29/07/2019;FIC EXECUTIVO RF LP;1,1;Moderado;18,466423;5.185,41
29/07/2019;FIC ABSOLUTO PRE RF LP;1,1;Moderado;12,380725;733,567
29/07/2019;FI BRASIL IMA-B TP RF LP;0,2;Moderado;3,318562;10.658,73
29/07/2019;FI BRASIL IMA-B 5 TP RF LP;0,2;Moderado;2,876486;10.018,97
29/07/2019;FI BRASIL IMA GERAL TP RF LP;0,2;Moderado;2,749492;1.489,52
29/07/2019;FIC FORTALECER RF LP;1;Moderado;3,290479;123,823
29/07/2019;FI RS TTULOS PBLICOS RF LP;0,2;Moderado;4,29088;160,323
29/07/2019;FI BRASIL IMA-B 5+ TP RF LP;0,2;Moderado;2,532336;2.894,81
29/07/2019;FI BRASIL IRF-M 1+ TP RF LP;0,2;Moderado;2,302659;2.108,57
29/07/2019;FIC RELACIONAMENTO IDEAL RF LP;1;Moderado;1,850135;45,591
29/07/2019;FI ALIANCA TP RF;0,2;Moderado;4,06197;312,521
29/07/2019;FI BRASIL TTULOS PBLICOS RF LP;0,2;Moderado;3,866201;2.416,95
29/07/2019;FI BRASIL IRF-M 1 TP RF;0,2;Conservador;2,459507;11.755,64
29/07/2019;FI BRASIL IRF-M TP RF LP;0,2;Moderado;2,13987;6.709,67
29/07/2019;FI BRASIL IDKA IPCA 2A RF LP;0,2;Moderado;2,136588;8.786,41
29/07/2019;FIC BRASIL GESTAO ESTRATEGICA RF;0,4;Moderado;1,369404;7.158,42
29/07/2019;FIC OAB RF CRED PRIV LP;0,4;Moderado;1,608794;631,195
29/07/2019;FIC INVESTIDOR RF LP;0,85;Moderado;10,495451;2.307,31
29/07/2019;FI SAUDE SUPLEMENTAR-ANS RF LP;0,35;Conservador;2,799405;1.287,50
29/07/2019;FIC EXPANDIR RF LP;0,9;Moderado;1,809183;23,782
29/07/2019;FIC E-FUNDO RF LP;0,7;Moderado;1,840849;62,358
29/07/2019;FIC EXPERTISE RF CRED PRIV LP;0,5;Moderado;2,622053;2.218,61
29/07/2019;FIC RELACIONAMENTO PERSONAL RF LP;0,7;Moderado;1,906272;169,667
29/07/2019;FIC FOCO IND PRECOS RF LP;1;Moderado;1,877175;345,517
29/07/2019;FIC SELECAO RF;1,1;Conservador;6,288101;13,381
29/07/2019;FI INSTITUCIONAL TTULOS PBLICOS  RF LP;0,1;Conservador;2,60839;8,014
29/07/2019;FIC SUPREMO RF LP;0,8;Moderado;3,402077;501,3
29/07/2019;FIC PERSONAL RF LP;0,6;Moderado;16,60942;6.704,65
29/07/2019;FIC PATRIMONIO IND PRECOS RF LP;0,3;Moderado;13,543548;301,926
29/07/2019;CAIXA FI SAFIRA CORPORATIVO RF LP;0,1;Conservador;2,616512;527,28
29/07/2019;FI SAUDE SUPLEMENTAR-ANS II RF LP;0,07;Conservador;2,745204;272,981
29/07/2019;FI CNI RF LP;0,15;Moderado;4,674342;644,441
29/07/2019;FI SEBRAE RF LP;0,1;Moderado;9,505058;1.525,83
29/07/2019;FIC ATLETA INVEST RF CRED PRIV LP;0,4;Moderado;1,808381;10,504
29/07/2019;FIC BETA RF REF DI LP;1,5;Conservador;17,883975;420,136
29/07/2019;FI BRASIL RF REF DI LP;0,2;Moderado;3,575727;5.467,33
29/07/2019;FIC NOVO BRASIL RF REF IMA-B LP;0,2;Moderado;3,53337;2.899,13
29/07/2019;FIC GIRO IMEDIATO RF REF DI LP;1,5;Conservador;1,667225;5.797,66
29/07/2019;FIC PLENO RF REF DI LP;0,7;Conservador;1,976117;800,102
29/07/2019;FIC PREFERENCIAL RF REF DI LP;0,6;Conservador;5,276023;3.128,65
29/07/2019;FIC SIGMA RF REF DI LP;0,35;Conservador;2,426909;5.173,96
29/07/2019;FIC RUBI RF REF DI LP;0,3;Conservador;2,546627;11.654,99
29/07/2019;CAIXA FI TOPAZIO CORPORATIVO REF DI;0,1;Conservador;2,374934;2.031,81
29/07/2019;FIC PRATICO RF CURTO PRAZO;1,7;Conservador;5,956844;16.547,97
29/07/2019;FIC LIQUIDEZ POLIS RF CP;1,7;Conservador;4,373226;504,626
29/07/2019;FIC FUNDACOES RF CP;0,4;Conservador;11,463411;77,715
29/07/2019;FIC TRANSFERNCIA VOLUNTARIA RF CP;1,7;Conservador;1,55379;1.770,70
29/07/2019;FI MULTIMERCADO RV30 LP;1;Arrojado;7,328141;807,372
29/07/2019;FIC JUROS E MOEDAS MM PLUS LP;1;Arrojado;1,069553;1,677
29/07/2019;FI CAIXA INDEXA BOLSA AMERICANA MM LP;0,8;Arrojado;1,111134;71,48
29/07/2019;FI OURO MULTIMERCADO LP;0,8;Agressivo;1,233005;25,702
29/07/2019;FIC MULTIMERCADO MULTIGESTOR;1,5;Agressivo;1,745775;530,6
29/07/2019;FIC ESTRATEGICO MULTIMERCADO LP;1,2;Agressivo;3,261698;49,906
29/07/2019;FIC CAPITAL PROTEGIDO IBOVESPA CCLICO I MULT;1,6;Arrojado;2,202932;112,781
29/07/2019;FIC ALOCACAO MACRO MULTIMERCADO LP;0,5;Arrojado;3,164307;1.865,96
29/07/2019;FI JUROS E MOEDAS MULTIMERCADO LP;0,7;Arrojado;1,996023;312,056
29/07/2019;FI BTG PACTUAL X10 MULT LP;2;Agressivo;4,091778;1.976,89
29/07/2019;FIC INDEXA DOLAR CAMBIAL;0,8;Arrojado;2,335048;59,75
29/07/2019;CAIXA FIA PETROBRAS PLUS;1,5;Arrojado;0,953895;150,565
29/07/2019;FI ACOES VALE DO RIO DOCE;2;Arrojado;14,79334;552,793
29/07/2019;FIC ACOES IBOVESPA;2;Arrojado;5,910774;151,98
29/07/2019;FI ACOES CONSTRUCAO CIVIL;2;Arrojado;1,822652;43,3
29/07/2019;FI ACOES IBOVESPA ATIVO;3;Agressivo;1,654464;74,598
29/07/2019;FI ACOES INFRAESTRUTURA;2;Arrojado;1,664748;123,634
29/07/2019;FI ACOES CONSUMO;1,6;Arrojado;1,816343;124,733
29/07/2019;FIA ACOES INSTITUCIONAL BDR NIVEL I;0,7;Arrojado;2,971092;544,494
29/07/2019;FI ACOES ISE;0,8;Arrojado;1,48592;3,314
29/07/2019;FI ACOES BRASIL IBOVESPA;0,5;Arrojado;2,351041;413,365
29/07/2019;FI ACOES BRASIL IBX-50;0,7;Arrojado;1,328443;444,065
29/07/2019;FI ACOES INDEXA PIBB IBRX-50;0,8;Arrojado;3,541612;83,452
29/07/2019;FI ACOES PETROBRAS;1,5;Arrojado;8,822208;735,082
29/07/2019;FI ACOES DIVIDENDOS;1,5;Arrojado;3,635629;94,786
29/07/2019;FI ACOES PETROBRAS PRE-SAL;0,5;Arrojado;1,168628;71,283
29/07/2019;CAIXA FIC FIA ACOES MULTIGESTOR;1,5;Arrojado;1,044427;208,795
29/07/2019;FI ACOES SMALL CAPS ATIVO;1,5;Agressivo;1,615082;380,722
29/07/2019;FI ACOES BRASIL ETF IBOVESPA;0,5;Arrojado;2,165542;110,29
29/07/2019;FI ACOES BDR NVEL I;1,5;Arrojado;2,810953;121,815
29/07/2019;FI ACOES IBRX ATIVO;1,5;Agressivo;3,116096;83,336
29/07/2019;FIC ACOES VALOR DIVIDENDOS RPPS;1,72;Arrojado;1,83267;695,835
29/07/2019;FIC ACOES VALOR SMALL CAP RPPS;1,72;Arrojado;1,520746;220,063
29/07/2019;ETF IBOVESPA FUNDO DE NDICE;0,5;Arrojado;101,744426;81,396
29/07/2019;FMP-FGTS PETROBRAS IV;0,95;Arrojado;9,481709;496,974
29/07/2019;FMP-FGTS PETROBRAS II;1,4;Arrojado;8,638828;320,407
29/07/2019;FMP-FGTS PETROBRAS III;1,2;Arrojado;9,053454;591,835
29/07/2019;FMP FGTS VALE II;1,4;Arrojado;15,7624;647,128
29/07/2019;FMP FGTS VALE I;1,9;Arrojado;14,129828;343,558
29/07/2019;FMP-FGTS CL PETROBRAS RF49;2,2;Arrojado;5,785231;0,825
29/07/2019;FMP FGTS VALE MIGRACAO;1,9;Arrojado;13,869695;3,677
26/07/2019;FIC FACIL RF SIMPLES;1,7;Conservador;3,335437;569,523
26/07/2019;FI E-SIMPLES RENDA FIXA LP;1,5;Unknown;1,344242;7.861,22
26/07/2019;FIC GERACAO JOVEM CRED PRIV RF LP;1;Arrojado;1,845853;7,731
26/07/2019;FIC CAPITAL IND PRECOS RF LP;1,5;Moderado;8,393826;65,345
26/07/2019;FIC IDEAL RF LP;1,5;Moderado;5,603203;1.435,66
26/07/2019;FIC EMPREENDER RF LP;1,5;Moderado;26,68471;57,775
26/07/2019;FIC SOBERANO RF LP;1,5;Conservador;11,990784;634,283
26/07/2019;FIC CLASSICO RF LP;1,4;Moderado;8,588848;102,083
26/07/2019;FIC BRASIL DISPONIBILIDADES RF;0,8;Conservador;1,81161;468,265
26/07/2019;FIC DESENVOLVER RF LP;1,3;Conservador;1,73542;13,631
26/07/2019;FIC EXECUTIVO RF LP;1,1;Moderado;18,462638;5.191,26
26/07/2019;FIC ABSOLUTO PRE RF LP;1,1;Moderado;12,374735;730,523
26/07/2019;FI BRASIL IMA-B TP RF LP;0,2;Moderado;3,318032;10.601,78
26/07/2019;FI BRASIL IMA-B 5 TP RF LP;0,2;Moderado;2,876204;10.036,81
26/07/2019;FI BRASIL IMA GERAL TP RF LP;0,2;Moderado;2,74866;1.489,92
26/07/2019;FIC FORTALECER RF LP;1;Moderado;3,289789;123,928
26/07/2019;FI RS TTULOS PBLICOS RF LP;0,2;Moderado;4,289854;160,3
26/07/2019;FI BRASIL IMA-B 5+ TP RF LP;0,2;Moderado;2,531805;2.900,28
26/07/2019;FI BRASIL IRF-M 1+ TP RF LP;0,2;Moderado;2,301152;2.106,55
26/07/2019;FIC RELACIONAMENTO IDEAL RF LP;1;Moderado;1,849752;45,694
26/07/2019;FI ALIANCA TP RF;0,2;Moderado;4,060983;312,878
26/07/2019;FI BRASIL TTULOS PBLICOS RF LP;0,2;Moderado;3,865269;2.469,17
26/07/2019;FI BRASIL IRF-M 1 TP RF;0,2;Conservador;2,458887;11.941,15
26/07/2019;FI BRASIL IRF-M TP RF LP;0,2;Moderado;2,13877;6.685,32
